Sample_Site,DATE,Sp,root_leaves,Plot_ID,Plot_num,Treatment,Tube#,Plot,code,1-Methyladenosine,1-Methylhistidine,2_3-Dihydroxybenzoate,2-hydroxyglutaric acid,3_4-Dihydroxyphenylacetate (DOPAC),3-Methylphenylacetic acid,4-Pyridoxate,Acetyllysine,Aconitate,Adenosine,ADP-glucose,AICAR,Alanine/Sarcosine,Allantoate,Allantoin,alpha-Ketoglutarate,aminocaproic acid,AMP/dGMP,Anthranilate,Arginine,Ascorbate,Asparagine,Aspartate,Citraconate,Citrate/isocitrate,Citrulline,Creatine,Creatinine,Cystathionine,Cysteine,Cytidine,Cytosine,dCDP,Deoxyadenosine,deoxycytidine,Deoxyuridine,Dimethylglycine,FAD,GDP,Glucosamine,Glutamine,Glutathione,Glycerate,Guanine,Guanosine,Histamine,Histidine,Histidinol,homocitrulline,Homoserine/Threonine,hydroxybutyrate,Hydroxyisocaproic acid,Hydroxyproline,Indole,Indole-3-carboxylate,Indoleacrylate,Jasmonate,Kynurenic acid,Lactate,L-Argininosuccinate,Leucine/Isoleucine,Lysine,Malate,Methionine,Methionine sulfoxide,myo-Inositol,N-Acetyl-beta-alanine,N-Acetylglutamate,NAD+,NADP+,Nicotinamide,Nicotinate,Ophthalmate,Ornithine,Orotate,Pantothenate,Phenylalanine,Phenyllactic acid,Phenylpropiolic acid,Phenylpyruvate,Phosphoenolpyruvate,pimelic acid,Prephenate,Proline,Pyridoxine,Pyroglutamic acid,Pyruvate,Quinolinate,Ribose phosphate,S-Adenosyl-L-methioninamine,Salicylate,Sedoheptoluse bisphosphate,Serine,Shikimate,S-Methyl-5--thioadenosine,S-Ribosyl-L-homocysteine,Succinate/Methylmalonate,Sucralose,Taurine,Thiamine,Thymidine,Thymine,Trehalose/Sucrose,Tryptophan,Tyrosine,Uracil,Uridine,UTP,Valine/betaine,Vanillin,Xanthine,Xanthurenic acid,Xylitol,xylose
RMBL,42583,POPR,leaves,7,7,C,51,7,RMBL.POPR.leaves.7.C,40160.29935,663543.0309,303195.884,813549.4855,1218.28812,6795.810103,75879.64453,517648.9242,17580682.88,821168.6623,6129.810103,64119.25164,154884.565,52.17665108,67100.25257,3294992.516,5011266.604,16726.38915,196441.2535,131033.6763,42499.5884,1197815.716,7014.250702,5883507.016,147963704.4,81603.18054,464.4248831,1821.293732,607.592797,845.7117867,630768.6623,15525.60337,3766.143124,8916.184284,85314.20019,93533.93826,419644.1534,16543.34892,0,68085.48176,2605961.646,2751.079514,7041848.457,643353.2273,207985.3134,3314.330215,697779.42,1402.698784,406.5902713,5133345.182,18288.43779,3304.594949,109046.6791,5819.462114,119.9417212,0,51797.49298,2187.382601,471099.7194,902.3888681,5005058.934,148626.5669,111663143.1,245990.5519,128157.1562,23740673.53,55492.60992,17993.66698,496.6196445,0,0,157287.7456,46343.62956,49427.18428,7949.346118,282579.7007,2598363.891,13039.57905,88.79910196,35370.12161,0,43589.08326,32562.82507,653727.783,678269.2236,297603.1805,1099716.558,432.7787652,36200.33676,545.9959775,76805.50047,0,3558623.948,415966.3237,0,230.0982226,727814.7802,0,62715.54724,0,158039.1955,5794.04116,30980916.74,393930.87,820832.1796,37190.80449,3120789.523,0,171101.7774,1398.819457,174.363985,22364.40599,45837.09074,653906.5482
RMBL,42583,POPR,leaves,8,8,W,52,7,RMBL.POPR.leaves.8.W,92162.91384,201514.8112,1243207.164,13726853.82,7109.024201,35347.1152,191453.0494,484348.2091,83742536.3,195284.8015,36021.68441,149548.2091,300358.9545,385.3108422,26102.73959,142559148.1,9762613.746,31377.01839,113625.0726,131968.2478,169882.4782,355570.7648,17781.78122,20613446.27,1602811229,25383.01065,0,193.2784124,0,0,512696.4182,10887.60891,280572.4105,3830.939013,76348.67377,21202.33301,595142.304,9398.137464,0,32870.38722,917694.2885,37603.56244,25958731.85,1169464.666,318636.6893,0,573976.2827,306.9442401,0,2476344.627,148844.2401,297289.7386,45743.98838,27041.84898,303.9060019,676.9909003,235333.6883,12399.58374,275076.7667,0,9746427.88,37315.89545,1857029042,560168.7318,37780.20329,68197270.09,283731.0745,66654.47241,206.7709584,0,282.4730881,4960.249758,636.3163601,17170.14521,123816.1665,555151.5973,2039347.531,6442622.459,0,429439.1094,340.3131655,362263.6012,109349.758,2686147.144,1141991.288,277119.6515,15503814.13,4878.836399,541606.7764,0,830779.09,859306.5828,2737442.401,7953591.481,33061.19071,148.9187803,10690745.4,0,30380.49371,0,4137.897386,6948.040658,19136882.87,3560060.019,1378084.221,22966.32139,3317104.55,0,244338.1413,92620.77444,0,10967.95741,2558736.689,3173918.683
RMBL,42583,POPR,leaves,9,9,C,53,9,RMBL.POPR.leaves.9.C,54009.03475,384894.112,401461.4865,1236312.741,3656.138996,9725.15444,222646.5251,481656.7568,26223822.39,878200.7722,10045.43436,22448.34942,279692.7606,358.7366795,124698.7452,5695489.382,6890073.359,20006.31274,313055.5985,250771.2355,40241.75676,783372.0077,1352249.035,10230685.33,295839575.3,50192.18147,0,170.6418919,1692.791506,1978.246139,693724.5174,15982.04633,6086.504826,22244.07336,206049.0347,73121.78571,645545.8494,13675.87838,0,77556.59266,3937767.375,6736.795367,11144111.97,782344.2085,277930.5985,3098.430502,1225872.587,1326.77027,363.4416988,6317651.544,29797.06564,2991.945946,133555.695,29439.8166,114.9567568,0,50273.80309,462.5709459,673214.5753,275.7820463,6880911.197,139333.7838,128135810.8,315729.5367,128456.9498,36606418.92,70327.53861,30648.10811,99.61534749,0,308.0900579,232174.3243,17720.05792,71301.82432,15869.35328,158626.6409,3474724.903,10763.30116,117.5547297,35925.3861,0,177634.3629,33877.16216,1700773.166,380063.7066,337218.9189,1747189.189,648.3014479,96815.92664,379.4935328,57117.41313,0,10661805.02,327419.6911,0,240.5690154,1559201.737,0,99301.73745,0,236963.417,6114.033784,37297625.48,1322481.66,1122067.568,41305.67568,3478491.313,0,258557.722,3414.46139,40.33499035,17458.4749,761361.583,857955.1158
RMBL,42583,POPR,leaves,10,1,W,54,9,RMBL.POPR.leaves.1.W,67363.66947,263008.2166,275655.929,195184.6872,510.6162465,5428.313725,46089.61718,188184.3137,8381457.516,579479.2717,4595.796452,46577.59104,170902.8945,97.48169935,73215.03268,11398.1606,2068260.504,32169.94398,187559.3838,123302.2409,13227.52568,351079.085,733383.1933,4005646.125,95587394.96,23198.75817,0,23.13509804,194.8706816,1054.838469,171385.9944,4008.405229,1652.114846,357.130719,18516.15313,21287.56303,271532.3063,11343.64146,0,47360.42951,2323854.342,4148.947712,6764473.389,235733.8936,107483.9402,1227.231559,303306.7227,1338.040149,452.6218487,2787731.092,12187.38562,68493.89356,55978.48739,5926.897292,0,0,52013.20261,2751.493931,217805.042,39.12823529,2065410.831,128378.4314,57445518.21,106990.7563,80080.67227,25634687.21,25860.55089,16626.05042,495.1093371,0,0,91452.12885,10103.29599,44351.03641,10563.89356,144953.3147,1555691.877,8116.24183,684.5428571,32118.19795,0,37224.0803,27965.30345,1123416.433,411295.9851,168861.3445,258298.5994,201.6220355,18949.83193,0,27760.24276,0,4375495.798,179008.6835,0,150.2047619,394738.1886,135.9069094,18911.76471,0,33331.39122,3455.394958,30692502.33,288039.2157,523938.6555,10188.51541,1670060.691,0,104395.0514,1722.69281,39.55871148,18871.63399,56941.71802,372542.7638
Kessler,42552,SCSC,root,1W,1,W,55,1,Kessler.SCSC.root.1.W,17497.1866,2465.682297,1666848.804,43137.33971,465495.0239,113950.4306,365456.555,111626.5072,22131244.02,205159.8086,0,173260.0957,158600.0957,19490.40191,102750.0478,22612.45933,4226641.148,11894.62201,10194.75598,295048.2297,6409.491866,17797818.18,9570574.163,27961550.24,141795885.2,16657.86603,0,543.5508134,148.1080383,0,83305.95215,1786.892823,0,1813.890909,56345.11005,106592.823,260455.0239,121682.3923,3954.003828,4781.992344,1412223.923,0,390856.6507,6141.836364,91930.25837,59.31578947,143450.7177,0,0,1859027.751,637932.823,20187.14833,4013.47177,3449.013397,0,0,76962.87081,34.67109091,9678937.799,16330.15311,4222288.038,6723.372249,82627904.31,79751.26316,84601.22488,270802.6794,19169.61722,76752.91866,0,0,0,114869.378,896.4643062,81103.41627,233.8581818,986629.6651,920207.2727,12104.4689,107079.5215,161346.6029,1487.023923,71293.30144,5311.273684,52077.99043,952.5956938,2693909.091,460548.8995,2121.799043,11788.95694,146.9214354,2003961.722,4557.249761,504181.6268,1152.260287,1984.573206,0,841750.7177,0,74647.97129,0,210311.1962,3056.12823,46548200.96,509158.4689,987786.6029,94155.50239,1436803.828,0,429394.4498,98364.5933,256.5827751,3629.345455,507964.2105,144403.7321
Kessler,42552,SCSC,root,1C,1,C,56,1,Kessler.SCSC.root.1.C,59249.33078,1996.064054,3575499.044,244817.6864,1027542.065,438281.6444,717010.325,280628.3939,243141109,40602.32314,0,140482.9828,550982.1224,175787.7629,53256.65392,8467.324092,13123527.72,17078.2696,863.8678776,776293.6902,2709.013384,23837887.19,25197944.55,237542160.6,417756883.4,36780.06692,0,334.1431166,664.4085086,0,179311.8547,3621.250478,0,1380.912046,108623.0402,199325.3346,539019.4073,44335.33461,2185.110899,9872.246654,1251676.864,0,843406.979,13991.59656,221326.673,150.9016252,364534.7992,0,2244.674952,2006608.031,3902252.39,26498.75717,382.7862333,0,49.86940727,0,174823.1358,985.3298279,5009015.296,11066.26195,13108785.85,21219.58891,513899904.4,419559.0822,145116.0612,5715214.149,116596.8451,114743.021,0,160.8879541,47.19712237,547734.13,2034.307839,58379.12046,10854.47419,1481613.767,2362811.663,8848.053537,7316.043977,242239.8662,42875.9847,278015.0096,4852.022945,163567.3996,10843.04971,8933689.293,1097673.04,6490.036329,50505.77438,336.334608,7525597.514,14080.07648,958225.6214,8752.76673,83976.04207,0,5078929.254,0,59490.03824,4027.385277,182742.2562,3989.724665,17540239.01,315226.673,1291995.22,246872.2753,1770180.688,0,713995.7935,320559.5602,1740.550669,250.1823136,968763.8623,693297.4187
Kessler,42552,SCSC,root,2C,2,C,57,2,Kessler.SCSC.root.2.C,44595.57823,1062.035957,11333916.42,192494.8494,779495.9184,292654.8105,444510.2041,145028.0855,161705345,19280.50534,114.7381924,244229.8348,631920.9913,81667.50243,24546.76385,7633.379981,7543711.37,10302.33236,3514.806608,339060.9329,5962.248785,7212906.706,17613245.87,151341982.5,290403595.7,21809.20311,0,395.273275,581.4397473,0,76092.41983,1286.600583,0,0,48029.64043,86400.06803,400216.1322,37773.21672,3878.552964,10795.48105,764914.7716,0,600163.1681,6371.963071,80223.79009,0,202040.8163,0,192.6745384,1680401.361,2952084.548,40602.34208,1097.392614,929.1966958,69.39699708,0,202423.4208,0,15917881.44,6151.435374,7535492.711,7572.411079,437334208,206838.2896,71076.32653,4604113.703,60754.48008,76240.62196,0,0,51.16627794,440256.8513,894.1942663,22516.01555,13190.04859,873611.0787,1444545.19,7598.594752,9225.699708,193172.9835,25955.47133,326147.2303,5548.563654,49518.81438,10.34013605,6307381.924,2038684.159,8791.651118,46734.23712,349.6400389,11604363.46,8360.586978,1265524.781,4913.147716,179233.2362,0,3135472.303,0,47316.19048,0,106504.276,1806.113703,18328853.26,395431.9728,913358.6978,160297.0845,1026351.798,0,663770.2624,100112.6336,477.2881438,124.4704568,1770488.824,429558.1147
Kessler,42552,SCSC,root,2W,2,W,58,2,Kessler.SCSC.root.2.W,18582.40672,1286.5,2589479.478,103598.041,71396.98694,357576.306,316186.1007,91467.38806,51969916.04,28361.11007,0,240606.4366,100355.1306,58408.47948,16367.85448,1567.13806,2580731.343,3659.083955,848.8021455,991025.1866,1883.554104,14362472.01,9883703.358,52946473.88,78203236.94,24761.33396,0,329.2337687,0,0,68151.4459,1398.907649,0,191.3475746,51762.12687,72227.57463,124102.4254,23751.92164,1092.495336,6827.428172,753089.3657,0,193323.7873,3545.014925,41683.08769,39.57999067,232054.1045,0,547.0072761,759636.3806,663162.3134,8123.331157,582.1954291,1240.668843,0,0,157880.597,310.2541978,13526026.12,8495.927239,2575845.149,21999.76679,214376679.1,67196.41791,46804.8694,505404.1045,21651.81903,67975.1306,0,67.8648694,0,153728.8246,556.3153918,71136.51119,0,692245.3358,600625.0933,4757.323694,39467.10821,84197.31343,9092.208955,53287.78918,3354.731343,43021.13806,0,1678695.896,375105.597,964.136194,10754.5709,200.5027985,4269903.918,4626.088619,200806.5299,4009.885261,116063.8993,33.30763993,1375666.978,0,16220.08396,3401.037313,128902.9851,2362.266791,16541026.12,459805.2239,386255.1306,66591.23134,769817.9104,0,320540.0187,59122.08022,53.35793843,1685.030784,243985.7276,228299.7201
Kessler,42552,SCSC,root,3C,3,C,59,3,Kessler.SCSC.root.3.C,11503.74275,0,29981.12186,126.5178917,6141.054159,2343.153772,18360.96712,532.9874275,2903344.294,0,0,0,136664.6035,0,121976.3056,244.4584139,4461.567698,100.8492263,81.46223404,88004.62282,43.00959381,267557.4468,1512.564797,2778651.838,12896624.76,0,0,0,154.6558027,0,249.7310445,0,0,0,0,0,137969.7292,247.9011605,0,158.5259188,319781.2379,0,2148.238878,0,0,0,11900.26112,0,0,122348.3559,14048.64603,8019.284333,29971.06383,0,0,0,101740.1354,0,35477.05996,0,6029.205996,3430.748549,33148017.41,376.5724371,11254.9323,11882.94971,1123.595745,1406.252418,0,0,19.08618956,32840.27079,0,4474.954545,594.4104449,2907.388781,189.9147969,191.2591876,0,3029.755319,3138.017408,26421.39265,0,24878.39458,0,1186.347195,2787.280464,1088.405222,0,0,47269.61315,0,88779.18762,59.44544487,190304.8356,0,16367.12766,0,10465.15474,0,0,372.8089942,12387011.61,95.3504352,86.8268472,681.2901354,0,0,97438.78143,3144.559961,0,0,335287.234,281180.0774
Kessler,42552,SCSC,root,3W,3,W,60,3,Kessler.SCSC.root.3.W,4033.649312,276.704224,601907.2692,10466.97446,99090.96267,30146.58153,319601.4735,161785.7564,5602478.389,68136.83694,152.8108055,77203.55599,233225.0491,7570.894892,84106.78782,10441.78782,3188023.576,6271.210216,1425.034381,101227.7014,1368.401768,2783618.861,2577749.509,5186113.949,22708192.53,15559.17485,0,202.4944008,0,0,42521.23772,804.1107073,0,755.4808448,39081.31631,87045.54028,180505.501,18742.86837,826.5536346,4245.358546,819738.998,0,151579.3713,2966.757367,54463.7721,35.28955796,52068.74263,0,0,1883834.971,204621.611,3466.982318,2518.171906,2253.265226,47.81421415,29.97501965,45290.86444,496.3812377,3183094.303,6125.626719,3185108.055,2061.679764,20743457.76,75793.12377,78118.27112,189127.9961,8320.857564,20197.68173,0,0,0,33937.91749,876.0096267,45494.34185,0,294944.1061,738582.4165,2709.149312,245336.1493,137136.3458,38.96805501,74119.62672,1878.141454,35886.62083,26.92288802,1206670.923,94909.85265,364.7279961,142.9078585,0,619350.2947,327.028389,861422.6916,591.574558,498.5560904,0,232770.0393,29.66170923,69164.93124,0,264916.5029,854.5601179,33984037.33,80865.83497,343080.943,76876.67976,811968.7623,991.8113949,181824.0668,8503.777014,227.7565815,722.9521611,932439.6857,179915.4224
Kessler,42552,SCSC,root,4C,4,C,61,4,Kessler.SCSC.root.4.C,3253.669582,766.6359572,643334.4023,11755.20894,136749.9514,2009.725948,152474.2468,86164.78134,4923890.185,64345.42274,196.5207969,32190.65112,102764.1399,16748.94072,39091.47716,7876.052478,1496427.6,2279.892128,19478.17298,357724.2954,1686.864917,10254577.26,1722337.221,7508610.301,13127725.95,14490.56365,0,200.2174927,806.254033,0,110248.4937,2717.45967,0,1556.103984,83026.27794,60845.94752,102852.2838,12757.70651,5066.930029,3977.993197,442872.9835,0,143357.1429,5764.838678,52609.84451,783.7095238,165678.9116,18.27947522,248.4719145,1064577.259,169304.6647,6767.649174,4459.272109,2658.265306,0,0,58022.31293,51.65512148,1181963.071,2759.733722,1494591.837,17079.06706,14769426.63,43975.52964,85100.17493,36968.29932,1839.307094,12204.28571,0,0,17.89783285,40659.70845,1220.241011,134406.5112,0,111742.2741,379813.9942,8843.689018,54256.03499,38228.7172,372.4717201,18298.34791,1007.17104,52052.85714,0,555095.1409,23104.31487,364.2086492,132.6762877,62.36892128,1168988.338,36.94717201,436238.7755,229.7135083,833.8236152,48.27599611,148708.0661,0,42762.68222,0,226453.5471,1124.344023,14703236.15,98530.22352,149134.6939,79452.53644,428918.2702,1269.038873,250367.93,1950.940719,373.7945578,1581.728863,233499.3197,143770.9427
Kessler,42552,SCSC,root,4W,4,W,62,4,Kessler.SCSC.root.4.W,97848.99905,0,8745214.49,292486.7493,5475859.867,156828.5987,668760.5338,427418.8751,157233746.4,64873.87035,0,212537.9409,806082.5548,13999.65682,31710.61964,42614.79504,9888941.849,26136.13918,300.8954242,1647562.44,5052.869399,45220066.73,9083763.584,137410867.5,366105719.7,38914.61392,0,2080.647283,4434.436606,0,180110.4862,4798.386082,0,177.1571973,71471.35367,92662.41182,743062.9171,61806.92088,189.7374643,3351.665396,1364630.124,0,1879599.619,15647.43565,163060.7245,306.6233556,443648.4271,104.1018112,5289.079123,1596899.905,1676146.806,107789.1325,2325.563394,403.7626311,0,0,163100.9533,97.75795996,54815786.46,12367.45472,9877950.429,40379.92374,727663965.7,88352.755,158354.7188,16636110.58,123906.0057,284447.0925,0,0,168.2163966,722160.3432,4578.051478,148858.0553,8114.558627,4610960.915,1719617.731,38011.61106,221388.7512,287309.3422,34568.86559,193953.3842,20840.12393,154171.6873,0,7951775.024,1933893.232,9011.572927,50086.90181,0,11825672.07,10100.07626,1112239.276,32505.86273,97348.80839,295.8877979,6810362.25,0,88119.82841,42117.29266,215050.8103,8679.691134,18682068.64,461116.5872,1502060.057,204642.898,2413568.16,0,906290.4671,729825.9295,2879.21449,845.4931363,1085755.958,572194.3756
Kessler,42552,SCSC,root,5C,5,C,63,5,Kessler.SCSC.root.5.C,9596.725698,103.6517806,7614204.042,36039.57652,555314.5332,113223.0991,134920.4042,41375.64966,37351655.44,13559.56689,105.3496631,73309.39365,138105.486,25387.41097,2185.516843,2425.725698,893972.4735,715.4848893,266.3766121,181896.1501,24678.15207,1899765.159,2901227.141,36385976.9,67755582.29,5278.971126,0,346.418768,27.55889317,0,55273.205,784.6642926,0,0,39064.37921,18074.39846,103204.7161,10749.18191,2590.525505,986.0875842,180123.7729,0,153166.3138,1940.111646,32579.08566,24.58934552,68480.63523,0,665.9251203,432718.4793,327767.4687,10607.77671,543.1249278,0,0,0,126066.8912,60.73222329,2365769.971,1227.378248,890888.4504,10430.40423,94060683.35,6504.983638,43081.26083,265618.5756,7883.000962,21333.59962,0,81.71023099,0,86486.39076,430.3521655,15053.74398,0,374747.0645,245286.0443,7340.912416,13363.00289,27347.37247,13326.22714,47570.72185,4663.382098,20548.56593,0,516420.0192,122450.1444,2408.103946,1949.112608,171.0868142,5088004.812,716.7794033,275583.8306,2056.183831,134885.2743,0,559375.2647,0,8782.06256,32.73018287,49317.67084,1173.112608,5566431.184,54900.077,142520.308,19620.82772,320197.5938,988.0115496,223611.9346,34776.55438,0,107.812897,347164.4851,146404.8123
Kessler,42552,SCSC,root,5W,5,W,64,5,Kessler.SCSC.root.5.W,20981.47834,45.03464218,1409669.492,31688.46516,1498750.471,168418.0791,168121.7514,96271.18644,55742937.85,25122.70245,0,164120.7156,201008.8512,25222.41996,4958.266478,1357.222222,2123514.124,999.0094162,167.8764595,193050.7533,1025.632768,4860697.74,4911674.2,52669265.54,85482382.3,8377.190207,15.37774953,648.0383239,0,0,156117.1375,3773.642185,0,688.569209,73198.0791,31292.58945,240287.5706,42983.52166,898.3917137,3345.340866,405723.1638,0,137408.0979,4106.219397,104612.2411,27.78179849,62722.27872,0,409.4556497,595407.6271,723921.0923,16162.60829,599.3153484,0,0,0,142865.725,126.042467,3734670.433,1052.595104,2117836.158,7250.928437,101639736.3,36221.88324,46034.46328,457331.6384,18386.29944,19048.24859,0,0,51.72804143,127326.177,1351.721281,15811.21469,630.1780603,399592.467,548645.7627,1954.225047,16913.21092,80021.15819,9570.828625,55249.34087,1568.557439,38183.52166,0,463243.6911,278615.4426,4750.521657,7667.580979,422.5137476,2378783.427,5674.943503,397443.5028,2171.354991,109356.968,54.09413371,1694655.367,0,25340.60264,192.0846516,122994.9153,1344.661959,12629604.52,68957.11864,335641.5254,30127.72128,859294.0678,100.1507533,299200.3766,90686.629,28.44414313,787.760452,2099146.893,132180.1318
Kessler,42552,SCSC,root,6C,6,C,65,6,Kessler.SCSC.root.6.C,13943.90458,0,1796932.814,65643.11587,209153.0672,325132.814,225807.1081,82725.11198,30100574.49,16485.87147,118.7814021,147174.8783,176149.2697,11769.41577,15507.926,2580.72444,1786589.094,1320.632911,482.5866602,231474.8783,5590.260954,10670467.38,6438126.582,25059298.93,121079260,3822.737098,0,266.5339825,137.4444012,0,41694.33301,1121.883155,0,0,34368.21811,24240.21422,114896.3973,41845.99805,1520.202532,1488.235638,859082.4732,0,116627.9455,1199.04187,34104.94645,0,121623.1743,0,86.07747809,770825.0243,647235.5404,12937.73126,292.3292113,0,0,0,138279.0652,443.0552093,2117348.588,2819.738072,1783034.08,13480.54528,237310126.6,34881.95716,47716.57254,403448.1986,17485.42356,36703.46641,0,90.34463486,33.96118793,140028.8218,1093.246349,17090.8666,461.3804284,333905.9396,487853.554,11093.0185,82310.4187,111436.1246,8859.869523,61201.48978,27406.83544,16616.00779,43.24001947,536426.4849,122743.7196,3506.647517,7760.471276,410.6193768,2744775.073,4183.844206,418220.4479,2695.025316,129513.0477,0,1401814.995,0,19168.81207,1799.938656,77357.43914,2095.587147,15540749.76,278692.3077,243422.8822,17108.70497,397776.0467,201.0253165,227893.7683,84286.77702,0,2687.221032,225646.8354,235134.1772
Kessler,42552,SCSC,root,6W,6,W,66,6,Kessler.SCSC.root.6.W,5667.263006,52.40942197,1551965.318,21324.33526,120024.7592,52346.6185,169593.0636,49510.83815,20526965.32,11398.56455,101.1512524,51458.80539,81312.6975,4157.758189,517.3301541,1158.873796,719417.5337,1015.524085,230.5039499,151057.1291,1261.084778,1183734.104,1872726.397,18786714.84,40696377.65,4885.962428,0,303.4787091,92.25325626,0,64589.5183,1213.723507,0,0,28875.6262,19382.36994,104472.0617,9090.767823,1720.55395,3037.962428,190348.0732,0,73759.71098,3337.223507,37757.07129,0,33787.88054,0,452.8726397,304799.9037,408518.8825,9885.462428,860.9223507,0,0,0,125964.6435,0,1252174.374,355.945183,716838.343,8483.455684,78943892.1,14467.43738,21751.78227,192620.3276,7034.409441,11122.55299,0,0,0,119448.4586,550.5294798,13018.22736,180.6803468,186452.5048,205794.605,4862.641618,7444.899807,36331.47399,9168.980732,33335.11561,393.333237,14389.82659,5.806840077,229244.7977,121095.3757,2124.479769,2119.734104,218.2358382,1187840.077,885.2799615,169023.5067,536.2282274,133289.499,0,509208.2852,0,13949.21002,0,60878.94027,725.1938343,8627143.545,27076.31985,106834.6821,32441.78227,325988.0539,1884.381503,131810.4046,16175.70328,20.46427746,170.7462428,2168660.886,139628.8054
Kessler,42552,SONU,root,1C,1,C,67,1,Kessler.SONU.root.1.C,52093.20896,0,1568476.679,70556.45522,910656.3433,131812.5,353014.8321,4141.36847,2745049.44,10769.12313,0,104466.4179,155781.4366,68519.10448,7067.902985,2716.335821,356768.75,198.1181903,462.185541,20935.05597,180.6692164,6368128.731,2248690.299,1817269.59,37834664.18,3591.51959,0,55.66712687,0,0,46458.13433,652.225653,0,135.1373134,52212.5,42472.4347,49412.14552,0,142.4793843,1630.027052,46278.58209,0,187346.1754,2804.647388,42662.89179,0,19519.34701,0,22.44487873,506049.347,599625.5597,65355.27985,1064.260261,0,71.3731903,0,139459.5149,53380.97948,1347662.313,585.636847,351632.1828,397.9486007,175493936.6,1842.426306,6642.384328,196203.9179,21044.13246,9937.845149,0,0,0,188523.4142,0,1866.656716,415.1909515,138266.3246,49970.66231,70524.08582,0,66222.12687,5948.245336,44471.00746,809.6271455,33707.64925,3.880597015,1076694.963,550434.0485,2314.83209,6304.155784,122.2041978,2271074.627,982.7117537,251053.5448,2716.307836,227253.6381,0,1333915.112,0,7463.853545,706.0583955,30784.14179,1574.246269,11721203.36,81331.40858,142925.3731,48986.60448,537395.4291,4210.551306,180524.347,27797.91978,0,1308.135261,204044.4963,174006.25
Kessler,42552,SONU,root,1W,1,W,68,1,Kessler.SONU.root.1.W,18174.81553,26.22160194,2572274.757,48519.04854,490224.5631,167067.0874,1528286.408,45784.54369,9237384.466,43058.07767,0,201299.2233,99435.33981,32367.34951,58464.99029,14769.35922,2738419.417,2940.256311,0,166966.6019,2481.651456,21755077.67,5004833.01,4876366.019,136736601.9,3235.508738,0,299.2609709,0,89.3861165,73450.62136,1374.839806,0,3995.209709,113114.2718,225435.3398,98638.83495,1292.64466,191.185534,9304.034951,1251171.845,0,198480.5825,4730.184466,69258.56311,373.1382524,162376.9903,0,171.0065049,1650379.612,237072.6214,279898.6408,2516.538835,27396.37864,172.4129126,405.7847573,46609.76699,1670.678641,4257733.01,5512.328155,2735181.553,7356.379612,136562330.1,22287.5534,61524.53398,1223491.262,18104.3301,130299.3204,348.5039806,4796.736893,0,71629.65049,752.8852427,51507.09709,154.4249515,307184.6602,509461.3592,78129.90291,6140.44466,1463247.573,342.5596117,64527.87379,3242.68932,51144.63107,82.02912621,1250222.33,438205.1456,337.4495146,4006.627184,0,1451585.437,19514.36893,642592.8155,1762.305825,1332.131068,0,772102.6214,2170.236893,13651.5534,365.3970874,374187.2816,5815.22233,47027378.64,1339310.68,792000.4854,34235.57282,931913.301,0,365542.8155,54998.23301,50.80223301,992.8834951,117658.7379,109451.7476
Kessler,42552,SONU,root,2C,2,C,69,2,Kessler.SONU.root.2.C,19865.16926,0,1024972.553,74374.40073,136439.3413,190802.6532,399008.7832,48994.98628,3912160.11,15064.7667,0,71908.63678,279732.3879,13314.23605,6821.923147,329.0344922,1686706.313,1539.339433,2192.289113,18074.38243,2348.088747,2513592.864,2056251.601,1866916.743,61870155.54,5795.554437,0,333.6923147,68.80672461,0,45434.49222,801.5075023,64.68814273,504.2205855,53065.34309,103159.4694,114677.6761,0,256.442086,1333.804209,88474.2086,0,191283.5316,4198.168344,55322.72644,0,12801.0064,0,0,578976.2123,1145017.383,142177.1272,1340.345837,0,0,0,128824.5197,366.7764867,6615860.933,375.4589204,1681288.198,1539.279963,248517840.8,35404.61116,17500.11894,66320.69533,21908.60018,21218.18847,0,0,0,132360.9332,79.66729186,1584.167429,0,153264.5014,436998.2617,4321.352242,29660.0183,75328.4172,9953.632205,75655.42543,8373.67978,41300.27447,29.72095151,1023774.931,813462.946,3418.920403,4213.586459,0,2442577.31,2112.664227,356467.3376,2431.818847,201256.9076,0,1386190.302,0,11812.15919,0,101325.3431,1877.400732,13647447.39,155862.0311,209297.8957,78839.99085,499986.1848,758.7386093,223475.0229,27195.73651,74.80965233,49.65610247,647515.828,163681.1528
